id,text,correctness,Label
print_102.jpg,ภาษีมูลค่าเพิม(7%),0.634990053,O
print_102.jpg,54.88,0.999309635,B-VAT
print_102.jpg,ส่วนลดร้านค้า,0.850546629,O
print_102.jpg,-22.50,0.999348155,B-DISC
print_102.jpg,ยอดสุทธิ,0.813996777,O
print_102.jpg,816.38,0.998113608,B-TOTAL
print_102.jpg,= = =,0.126677728,O
print_102.jpg,ร,0.034765105,O
print_102.jpg,=====,0.957968576,O
print_103.jpg,[,0.094135937,O
print_103.jpg,bangkok bank,0.582686145,O
print_103.jpg,รี๋,0.269391414,O
print_103.jpg,อิษษาบาารกรุเนทบป,0.017414413,O
print_103.jpg,รุ้,0.160555563,O
print_103.jpg,starbucks,0.762533607,O
print_103.jpg,a,0.037812242,O
print_103.jpg,starbucks,0.99860377,O
print_103.jpg,coffee,0.999717284,O
print_103.jpg,128,0.750003457,O
print_103.jpg,ifl.,0.475083318,O
print_103.jpg, central,0.832887108,O
print_103.jpg,plaza,0.999981234,O
print_103.jpg,,0,O
print_103.jpg,banckok,0.702772681,O
print_103.jpg,.,0.520923265,O
print_103.jpg,110#47824822,0.888014085,O
print_103.jpg,น,0.031896826,O
print_103.jpg,|1er#000002201175296,0.273364245,O
print_103.jpg,as,0.127147828,O
print_103.jpg,$74n|#052268,0.174769099,O
print_103.jpg,trace#037141,0.8844076,O
print_103.jpg,อี้,0.527636829,O
print_103.jpg,847c#020298,0.085694482,O
print_103.jpg,2023,0.998129725,O
print_103.jpg,appr.c0d[#479333,0.397939283,O
print_103.jpg,.,0.154348647,O
print_103.jpg,or,0.991983504,O
print_103.jpg,promptpay,0.999800831,O
print_103.jpg,ธี๋,0.200984474,O
print_103.jpg,sale,0.999684387,O
print_103.jpg,ธุู,0.115552905,O
print_103.jpg,trans,0.999206733,O
print_103.jpg,1ว,0.133927257,O
print_103.jpg,0008-8753-6742,0.77023352,O
print_103.jpg,ref#2,0.999772515,O
print_103.jpg,4782-4822-[850-/706-0060,0.490812657,O
print_103.jpg,transaction,0.686661304,O
print_103.jpg,[d;,0.408697091,O
print_103.jpg,0008-8753-6742,0.72700207,O
print_103.jpg,thb105 . 00,0.7364707,B-TOTAL
print_103.jpg,,0,O
print_103.jpg,=ี,0.066758686,O
print_103.jpg,aef#2:,0.432761177,O
print_103.jpg,4782~4822-f85d-k700-6000,0.426563004,O
print_103.jpg,i,0.884626285,O
print_103.jpg,ackho!ledge,0.386042442,O
print_103.jpg,satisfactory,0.998711116,O
print_103.jpg,receipt,0.951959931,O
print_103.jpg,of,0.994107321,O
print_103.jpg,relative,0.993482284,O
print_103.jpg, goods/,0.905597293,O
print_103.jpg,xkx,0.8892601,O
print_103.jpg, nserefond,0.206630155,O
print_103.jpg,xxx,0.875384899,O
print_103.jpg,รู้,0.254794577,O
print_103.jpg,,0,O
print_103.jpg, customer,0.905691338,O
print_103.jpg, copy,0.674134411,O
print_103.jpg,.,0.307476247,O
print_104.jpg, starbucks coffee,0.764199327,O
print_104.jpg, wel come to starbucks coffee,0.476334502,O
print_104.jpg,14033 gentral ramna2 1st fi.,0.369187643,O
print_104.jpg,08 4438 7440,0.244201889,O
print_104.jpg,have a gaanpr day,0.441051177,O
print_104.jpg,[;hk 010021|5459,0.298010212,O
print_104.jpg,nv0u 23 3:20pm4,0.175632763,O
print_104.jpg,;i. a.pnn dait coco,0.147881644,B-ITEM
print_104.jpg,145.00,0.796002992,B-COST
print_104.jpg,"l5^ a1$408 -40,00",0.182713656,B-DISC
print_104.jpg,;*1 less sweer,0.42252452,B-ITEM
print_104.jpg,a.ao,0.119544379,B-COST
print_104.jpg,ะะ1 for her e,0.600317097,B-ITEM
print_104.jpg,o.oo,0.43609485,B-COST
print_104.jpg,00088753/5742,0.332351163,O
print_104.jpg,or code,0.706830576,O
print_104.jpg,1os.0o,0.192948503,O
print_104.jpg,total,0.691986387,O
print_104.jpg,105.00,0.493353263,B-TOTAL
print_104.jpg, payment,0.782075972,O
print_104.jpg,105.00,0.686724203,O
print_104.jpg,6.87 vat ttl,0.307194455,B-VAT
print_104.jpg,105.00,0.987983514,O
print_104.jpg,net ttl,0.310013979,O
print_104.jpg,90.13,0.719713805,O
print_104.jpg,ax invotc|(a88) 231;108-01<4414,0.350969761,O
print_104.jpg,1ax# 0105541008688(at included),0.511833193,O
print_104.jpg,"|""'0$# &03027000241133",0.373771571,O
print_104.jpg,a.+--ส m-<,0.000986349,O
print_104.jpg,สรร,0.137702306,O
print_104.jpg,3-4^--4)- ว,0.004469443,O
print_104.jpg,..,0.200046175,O
print_104.jpg,..อ,0.001451983,O
print_104.jpg,join starbucks rewards now.,0.445328416,O
print_104.jpg, iallect 1 star from evary 25,0.29115874,O
print_104.jpg,waht & thosw stars add up to,0.358196537,O
print_104.jpg,iil ewards. activatie starbucks card,0.408727177,O
print_104.jpg, with mininum joo baht &,0.440912394,O
print_104.jpg,register,0.912760238,O
print_104.jpg,at www.starbucks co.th or,0.281664815,O
print_104.jpg,atarbucks ti1 app,0.503092894,O
print_104.jpg,..,0.002725458,O
print_104.jpg,.,0.036512866,O
print_104.jpg, stiy safe & haalthy.,0.502507557,O
print_104.jpg,thank you,0.670345858,O
print_104.jpg,el254nvo9๑,0.122761526,O
print_105.jpg,tops enpire,0.706333583,O
print_105.jpg,1e1.02-286-3530,0.370791724,O
print_105.jpg, (nt iiitlwded),0.100510724,O
print_105.jpg,iii iiii0ite(#b8),0.09960553,O
print_105.jpg,14_ภ1215535134278,0.030564707,O
print_105.jpg,pis perii] [03024000200715,0.257416392,O
print_105.jpg,07.11.2023 19:03,0.604563471,O
print_105.jpg,icpt di3,0.204829741,B-ITEM
print_105.jpg,jil555,0.248191437,B-COST
print_105.jpg,ip,0.995289468,B-ITEM
print_105.jpg,md3,0.066005738,I-ITEM
print_105.jpg,i5113,0.125258198,B-COST
print_105.jpg,วู,0.364328151,B-ITEM
print_105.jpg,ก,0.101895743,I-ITEM
print_105.jpg,lมาลเขยทราน,0.23448999,I-ITEM
print_105.jpg,74.00,0.364186431,B-COST
print_105.jpg,1nrยกเทล,0.103520819,B-ITEM
print_105.jpg,76.00,0.358086271,B-COST
print_105.jpg,เยเปทิท้รราม,0.034440776,B-ITEM
print_105.jpg,76.00,0.134581376,B-COST
print_105.jpg,iitai,0.479310415,O
print_105.jpg,226.00,0.101622472,B-TOTAL
print_105.jpg,taah,0.128883123,O
print_105.jpg,illi,0.333560001,O
print_105.jpg,"i,",0.587632857,O
print_105.jpg,ii. wi,0.102909389,O
print_105.jpg,thange,0.992845397,O
print_105.jpg,tasl,0.237731457,O
print_105.jpg,ii. mi,0.305789066,O
print_106.jpg,(ต้นฉบับ),0.824874493,O
print_106.jpg,ว่านภาพารสกิตนอม,0.024785636,O
print_106.jpg,"สาข"" .susc0 พุทธมฺา",0.240020752,O
print_106.jpg,บรษทปีเอ็นเอ็น เรงเตอรองท กรุปฺจากัด ฺสาขาที 00045,0.279200925,O
print_106.jpg,367 กมมพฺุทธมฺบาแขางมางมด,0.217463843,O
print_106.jpg,ขตทุ่งครกรุงเทพมทานคร 10140,0.556034451,O
print_106.jpg,tax id :,0.660685161,O
print_106.jpg,010556?009772,0.69019344,O
print_106.jpg,ใบเสร็จรับเงิน/ ใบคำกับภาปือย่างย่อ,0.554181143,O
print_106.jpg,ros id,0.627751557,O
print_106.jpg,ง,0.058756,O
print_106.jpg,&03028000240890,0.640164931,O
print_106.jpg,เลขทีใบเสร็จ,0.88784257,O
print_106.jpg,ง,0.040407262,O
print_106.jpg,660808195,0.999986251,O
print_106.jpg,วันที :,0.876507181,O
print_106.jpg,08 สังหาคม 2566 19:34,0.889314349,O
print_106.jpg,เริมตน : 18:00,0.881846759,O
print_106.jpg,หมดเลา : 20:00,0.834976834,O
print_106.jpg,a,0.947866146,O
print_106.jpg,47,0.995301337,O
print_106.jpg,รามการอาหาร,0.889545061,O
print_106.jpg,ราคา,0.952729173,O
print_106.jpg, อาหาร,0.511443963,B-ITEM
print_106.jpg,o.00,0.953977406,B-COST
print_106.jpg,7,0.991581115,O
print_106.jpg, สกีฺมฟเฟต ผู่ใหญ่,0.273368782,B-ITEM
print_106.jpg,"1,533.00",0.642093512,B-COST
print_106.jpg,2,0.99997282,O
print_106.jpg,นาซปหม่าล่า+ นาซุปดา,0.481532436,B-ITEM
print_106.jpg,"91,59",0.98886324,B-COST
print_106.jpg, เครื่องคืม,0.285266632,B-ITEM
print_106.jpg,273.00,0.999664234,B-COST
print_106.jpg,นาริฟิลลฝูใหญ่,0.791317917,B-ITEM
print_106.jpg,273.00,0.896742233,B-COST
print_106.jpg,มอดราม,0.832761357,O
print_106.jpg,"1,897,59",0.864558997,O
print_106.jpg,ภาษี 7%,0.677526281,O
print_106.jpg,132.83,0.64051178,B-VAT
print_106.jpg,ปัดเคษ,0.706401787,O
print_106.jpg,-0.42,0.979903463,O
print_106.jpg,ยอดสุทธิ,0.653486614,O
print_106.jpg,"2,030.00",0.726116386,B-TOTAL
print_106.jpg,tranfer1,0.952188494,O
print_106.jpg,"2,030.00",0.985028115,O
print_106.jpg,เง็มทอน,0.516797864,O
print_106.jpg,d.oo,0.558642149,O
print_106.jpg,ง,0.00987622,O
print_106.jpg,9,0.293842568,O
print_106.jpg,บ10^,0.018706195,O
print_106.jpg, โต๊ะ,0.490185078,O
print_107.jpg,central,0.999654665,O
print_107.jpg,wwพ.central. co.th,0.384714612,O
print_107.jpg, cemiral  raiin ii,0.103993824,O
print_107.jpg,ial,0.290978296,O
print_107.jpg,",02-811-7000",0.469264445,O
print_107.jpg,iik  imoie(a88) ink 10#`0105517005330,0.017809584,O
print_107.jpg,pus  โd,0.276398196,O
print_107.jpg,[03027000202186,0.990505643,O
print_107.jpg,08. 1i.2023 17:26,0.408692746,O
print_107.jpg,rcpt 203,0.691082671,O
print_107.jpg,055728,0.692256814,O
print_107.jpg,ipno  203,0.161236538,O
print_107.jpg,061185,0.998761399,O
print_107.jpg,[1[`: 8068989824,0.383117141,O
print_107.jpg,พรยาทินธารวงสกล,0.550974607,O
print_107.jpg,bal paints:,0.625255675,O
print_107.jpg,46,0.946593108,O
print_107.jpg, sales,0.830897179,O
print_107.jpg,20021159,0.999401651,O
print_107.jpg,ประเสริฐ,0.794904644,O
print_107.jpg,ศรีวงซ์,0.565249228,O
print_107.jpg, redcurraiii puff  promi,0.32631917,O
print_107.jpg,2 a,0.33632496,O
print_107.jpg,89. 00,0.980140101,O
print_107.jpg,178. 00,0.600357142,B-COST
print_107.jpg,d,0.556285969,O
print_107.jpg, choc chip cookies,0.626526308,B-ITEM
print_107.jpg,45. 00,0.857656242,B-COST
print_107.jpg,d,0.609428492,O
print_107.jpg,ต,0.057433371,O
print_107.jpg,6 iilk choc diuest,0.543844522,B-ITEM
print_107.jpg,229. 00,0.40282874,B-COST
print_107.jpg,b||ep_508|ark$_0639,0.189928056,O
print_107.jpg,-114. 50,0.784814769,B-DISC
print_107.jpg,iotal,0.552487655,O
print_107.jpg,337.50,0.984390311,B-TOTAL
print_107.jpg,cash,0.503479123,O
print_107.jpg,340. 00,0.720966741,O
print_107.jpg, thange,0.821783677,O
print_107.jpg,cash,0.600965858,O
print_107.jpg,2.50,0.991447449,O
print_107.jpg,#####,0.099612711,O
print_107.jpg, vai iicluded,0.161755121,O
print_107.jpg,#####,0.205422955,O
print_107.jpg,08. 11.2023 17:28:43,0.947615105,O
print_107.jpg, fashier,0.526314599,O
print_107.jpg,นางสาวเสาวกา จันตาข้านไร่,0.506374491,O
print_107.jpg,662023110810120203061185,0.865722362,O
print_107.jpg, ceiiral  raia ii,0.309395036,O
print_107.jpg,08. 11.2023 17:26,0.623224414,O
print_107.jpg,rcpt  203,0.573652702,O
print_107.jpg,055728,0.769105038,O
print_107.jpg,tpno  203,0.251844723,O
print_107.jpg,061185,0.995643971,O
print_107.jpg,iota1,0.320855098,O
print_107.jpg,337.50,0.995639002,B-TOTAL
print_107.jpg,iota],0.359150594,O
print_107.jpg,337.50,0.601524506,B-TOTAL
print_107.jpg, casi,0.52305314,O
print_107.jpg,337.50,0.985608857,B-TOTAL
print_108.jpg, peeraya,0.814541586,O
print_108.jpg, uangsakul,0.686142382,O
print_108.jpg,4,0.275531168,O
print_108.jpg,รายมาร,0.478183427,O
print_108.jpg,มัด,0.741300685,O
print_108.jpg,ไมต้องการซ้อนส่อม,0.797352654,O
print_108.jpg,,0,O
print_108.jpg, สาหรับรายการทไมพร่อมจาหน่าย,0.570236046,O
print_108.jpg,กรุณาเซิคจากในแอป1 วาลูกค่า,0.358474526,O
print_108.jpg,ต่องการให้ท่าฉม่างไร,0.56781107,O
print_108.jpg,i x,0.246035427,O
print_108.jpg,aแถม 1,0.341718957,B-ITEM
print_108.jpg, ไร่้ามัน ทุกเมน ( ราค,0.250041441,I-ITEM
print_108.jpg,ม,0.113503756,I-ITEM
print_108.jpg,แร็มต่น l19 เมนู5,0.324362085,I-ITEM
print_108.jpg,ยเพิมสวนต่าง ),0.608771858,I-ITEM
print_108.jpg,เมน,0.627638777,I-ITEM
print_108.jpg,a,0.30143578,I-ITEM
print_108.jpg,ข้าวไฟฟ้นอกไกสับฝัตชอสหง,0.173459475,B-ITEM
print_108.jpg,f 200 koal,0.324391276,I-ITEM
print_108.jpg,เมน,0.525514007,I-ITEM
print_108.jpg,2,0.984993085,I-ITEM
print_108.jpg,พะแนงอกไกล่น,0.630353979,B-ITEM
print_108.jpg,ไ้าาวกส้อง,0.109644643,I-ITEM
print_108.jpg,265 kcal,0.653331277,I-ITEM
print_108.jpg,เมนู 3,0.864082008,I-ITEM
print_108.jpg,ข้าวไมมันไก ซูวี 1{9 kal,0.157819943,B-ITEM
print_108.jpg,เมน,0.686848743,I-ITEM
print_108.jpg,a,0.73345355,I-ITEM
print_108.jpg,อกไก่กระเทยมพริกไทย+้าว,0.244313854,I-ITEM
print_108.jpg, ไรส,0.374193937,I-ITEM
print_108.jpg,'229  k(;a|,0.187565239,I-ITEM
print_108.jpg,เมบ,0.193282151,B-ITEM
print_108.jpg,5.,0.37278128,I-ITEM
print_108.jpg,ช้าวไฟชันกะเพราอกไกสืน 2,0.087971239,I-ITEM
print_108.jpg,95,0.28672298,I-ITEM
print_108.jpg,6f-204,0.486612734,O
print_108.jpg,gf-20^.,0.097940077,O
print_108.jpg,รับเมือ,0.606393902,O
print_108.jpg,11: 59,0.760570224,O
print_108.jpg, สั่งโดย,0.609068667,O
print_108.jpg, khantar,0.81613054,O
print_108.jpg,ตะเกีมบ /,0.464326927,O
print_108.jpg,เคาฝูงกว่า,0.077693693,O
print_108.jpg, kcai,0.304470062,O
print_109.jpg,"qp aii, -fleven",0.120130213,O
print_109.jpg,มาการะ/วะวัฒนะ(08930),0.184873974,O
print_109.jpg,"""4]#010""542000011",0.295528679,O
print_109.jpg,"a""  included)",0.701410726,O
print_109.jpg,vat code 06961,0.658891842,O
print_109.jpg,20$#092๙2c#p09801651,0.268006228,O
print_109.jpg,ไบเสร็จรับ!,0.275563903,O
print_109.jpg,ม.,0.348336427,O
print_109.jpg,งัน/ไขก่ากับภาย์ลต่างๆ่า,0.160349718,O
print_109.jpg,l.,0.39805834,O
print_109.jpg,แโทฟฮังไฮโปรตัน,0.057753799,B-ITEM
